"path","lines","sha256","review_method"
"src/menhir/mcp/tools/ingest/add_memory_and_track.py","97","91b076108e397d35ff47a65b3db4996887e8ab96ed38454094903d871dd8cfd2","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/add_memory.py","99","a59cc6a3ebc8b9a83455870a256cf6656230ad2d83aa7e6b0b47d4dfd7e3cb3a","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/close_memory.py","33","049f1f2bcfdfb93359061d8417606b9125f6aab9aec634cdb9141b7d6dcd594b","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/delete_memory.py","39","1ad58bde9bc143966b4593773d1e9545838aca6ce74959688d295224b13e4daf","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/flag_memory.py","41","d03f597cc3563d88ef628be7f09e29ae951808b7a705b77bb54a713c6bdac7c4","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/ingest_document.py","103","7b4d568eede6e37663cf00fd7a1a8ef7d68e61152a2568208c8a0ddcaad28905","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/ingest_project.py","193","c49dc0c95cb7329e6087a2f8f607bbb935fbdb97cb7a92b8263f9bb1b402d3c5","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ingest/unflag_memory.py","35","af6ca4f48f5187b6e75ce427f72326101139696a04d9da1861c53bd8d0dffa1d","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/__init__.py","52","42426ea35b306e1488be70faaedea99e139259a7ba597b594a39fbcbb711229d","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/add_todo.py","83","d81e1737f0b2949ae4ff9cbfb1843b8a98a6fd04e6e55a5ed41456fae8836ab0","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/close_stale_todos.py","47","79afa493db1ab4f8725c34cc5316d61f1e8bcd9c006628111c5bb0499247b433","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/close_todo.py","29","c3d3cd02e7eebfbab4414e2d7e13a8cfc5368620fab4a59828842590ea862206","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/force_reenrich.py","88","9c87624b08977905a409a5ea2613173b3d482714d8740155c66df65519cd7c84","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/force_release_lease.py","59","9f225d02226566e939319b1a599bfdaa014256ef7b9fccc0038e1e8b04116ae7","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/force_scheduler_takeover.py","46","589402010e4a5b715efc05b3ed47cb2daec2c2bd5d8c8ea71ec60c7609f3eb0f","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/get_client_context.py","71","35d8f0cf249c2bc4565757326015257030b77678eae22d870f92bdfb0e0c8a37","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/get_enrichment_status.py","109","386890a57c50840f1b8b39468f419d27720ac9da14e135250acb5d4200a1e3c5","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/get_episode_trace.py","99","708c2654fd6d3633780eeff181416582581bde590afa906cd60736f7b971d34e","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/get_memory_stats.py","146","dda7d2fcfa43d55fabe15c6c745e62e0c446ddfbb8023287ce28cb6d999ddb2e","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/get_provenance.py","84","bc8982546897f946d62b03ee81664fc32542ce0420f3f32d5e1f0b6e7517e357","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/list_clients.py","38","830f711aa3d13a08b300624bbf7f104ecc5d5cca68fd40461ecc4df09250887c","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/list_enrichment_queue.py","66","330ff3a5be0737313237c18d2cf5e21a1a9e813ece4f19dd55d0dc1db644975a","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/list_todos.py","54","21d683e43135708c52aad107de6d30f526b2be94bb3dd30e72b2a353ba58fb92","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/mint_client.py","40","9c2bd9d6251c8e411a1374e9ee0f1f6118245e00b8634b6b2667d2c00a6d4efb","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/pause_scheduler.py","37","7f7540f3f9d0160631be50708723500a08c275b186d442b66d97b6c6b0e6c6e1","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/rate_recall.py","123","81266947154fe2a34600134cfd323ba0e8556510baef93ef7691b35388368071","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/recover_orphans.py","104","7c65ffee47e105aa6ae7b276fb62f913f31e1fe60be931c01380255b1f83c612","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/repair_stale_enrichment.py","67","b3bacc1be42076c284eaab74d189415ada1adabc2d69207231f9ead3444a8a53","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/resume_scheduler.py","37","1ded5a1d81f4e4b9c327a1738624bd84c8c288e008bea24b61ee1abd62c272f3","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/revoke_client.py","29","c0ad46906eb1f473d9a47ee926fb7ea8989a7f2b75186ef5d79a600ea3fc0c42","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/view_entropy.py","65","3e885fb56e17e4b22bc899439a8c9cc715e069daa97769a887026db23e9e8103","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/ops/watch_enrichment.py","64","c85ff0b9dcae7e2a7df732abb14a6e4af4d2040bf6b774c2429b5dfc55fa67a3","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/recall/__init__.py","9","80caafab0098ba7d367681782fb49c16eb271b0973f4ae693fca26b02f473889","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/recall/build_context.py","121","13b51dc197456020b328dddacf44d900546b340125ba3c9406b111a650ab0752","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/recall/query_structure.py","421","aae7daa722e2d099eaa5c08e282bbcd53cc81559f68acc0f94ef77437d758683","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/recall/read_flagged_memories.py","49","97fed22e30a5c78174dac777cd43f3c5cc670dd2312f31de173ea3cd30be8cbf","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/recall/recall_context_memories.py","149","544374640cccc5a73b0860e0e064c3bdee0f2e20abf6ca9cc65d9c7c5d340e15","AST parse + structural scans; risk-selected manual trace"
"src/menhir/mcp/tools/recall/recall_memories.py","150","a11694ec4102c89a5bf9d4a78df19c5def5c497a3c7204908c830c2f687b5b15","AST parse + structural scans; risk-selected manual trace"
"src/menhir/operator_diagnostics.py","290","74ec13d73c856a1e27da81aa963242274371c436f76362910243403a30b863a1","AST parse + structural scans; risk-selected manual trace"
"src/menhir/pipeline/__init__.py","1","ce9651e46ea2c763b5667bc37fc7115731c560fa74778877aa1e4d14085bcba7","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/__init__.py","21","235c6b56e50c549db41459997ae5c1e38e64386c6947d5ee0a22365e6e299452","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/artifact_service.py","117","b820cc901cf08f201132eb4be3815c4f537ed35951bd5c2fbabd6bdcc1b91bc5","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/assertion_pipeline.py","167","b3348175b21261a4aefd5817e45f4e34c88da584be2de12f67c5d69a0287d518","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/candidate_service.py","100","e158f0640cb49dfb41f221487be4ee4cc0798823755f33e424bb170b90f8fd5c","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/change_log_provider.py","38","08cab4b99ac6df7aab611b3c22f9cc793a7f2306dd78215a067d27bc83d3f2b2","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/context_builder.py","408","dc7893aa57e5d89761380b0bde3e0132b384446563ca7fcbf403a11e932d4c4b","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/correction_resolver.py","180","0aaa233262f80622e0f655123ba907f53e8418ad8381c69d8f217996c914ec49","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/correlation_service.py","568","7c97a380acda35ae0aa5bad74dd421de0acf94cf3fcef19544ec99bfa8e596a7","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/enrichment_failures.py","94","ccba038e92701c4abb00754cf329218f874373f37830fd7cc2b0710b5d207b44","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/enrichment_steps.py","1177","9debcad9a8d3f70142d5c806ebb7f7c5c2121379b70b4c6c77cb00151a18404a","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/event_fold.py","105","07810677e22c4c3eacc559ac1715e1062ed24b8bc2147849f804b580294d30ee","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/failure_counter_bridge.py","99","b89f2f92e8606b8743ce1d14c480e0275d135a649397797c3cf9daa36ba7a844","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/hybrid_retrieval.py","154","06a2cd4ee00e6ede8bbf70c92d9268666d995b46f74f0a0d5b811894db0da26c","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/ingest_gate.py","83","f4fd8fd90fd77bba7061e543e1f1ae0c53e29dd02f60d22e3ecd5d9f5ea14bd7","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/ingest_service.py","940","1946bc1798b8ad70875292b3e353229ebd43b3d3e395c8496b3889d58406c6fd","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/instability_counter_bridge.py","111","23114e8a68c8cafcb793a37d93d3ccad01d351c4b3c0814b44c65b509fbfb4e3","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/lifecycle_service.py","1156","323056c89acc33848ab21075d2b623fd962b179d99872cd1d2d9a3671f70d772","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/maintenance_scheduler.py","533","46edc1a2fcdadbde566fe96f031f1aed4d05197193e0a203d0ed7a6874065165","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/memory_oracle_service.py","78","9af48cd30611fe22b30bc44939748af518f385c3bd7dbf0db17567c70213dcee","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/oracle_executor.py","104","2fd572270743c9f5ca6eb8896c71535918cdac879b558f72fd93cee8346718e9","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/perception_report.py","223","a156f3ea026372f3cd56f4ca41f93c9ce14c8e95f4e46b4f142755c1386f30bf","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/perception.py","1429","524ca8e5e06674a34b2c4d8cfbbb8632ddc43cb445b7d33509fcc9fa6a9463d9","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/quantstate_consolidator.py","139","8bd9b8bc0ee7bf483d926f1c48f56c7016ecb464d47859fadb485675c86c44b4","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/recall_service.py","1505","c8051d5e0de1dc190fa6d051f63f5c9b1a5e00dafe9ee2476a44a2d057765216","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/retrieval_oracles.py","297","96a6b73abf7102715e4ae3a9456fce9ee4426f5a7cf3c0a7c1d34fc4f01d2ccb","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/scheduler_lease.py","283","d996effdefd02328235dd628eaf1dc37b30ae80e020e82888589586056efdf66","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/scheduler_protocols.py","136","a44360cc7e8bb02847278f36a6f16e49839ad7bdbf33d293869e02474358c4fb","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/scheduler_tasks.py","556","1e79fb270d76e8a49f2ecff51f8ad99eae10045976edcb295ca59f23ffcb17f8","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/scoring_service.py","211","58bd7d8f9cdeaf66f020667ee1ebfe271783fbc76ad98cd14d51dba3ed750e4a","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/stale_labeling.py","102","c6066d0268bcfdd46436b0ea51c81516e7ade723c57a8d8d9917cd937fc24f54","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/verifier_sync.py","264","608b0a340d5c70bb0bd0c78ac93a2f497fe9640a655e419083f41acffdd671f1","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/view_entropy.py","128","481c5643f043b22d25d77dd8e38eaebf35c40906579400638c5aee56eb7bb2a1","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/windowed_fold.py","102","fd1cd097657da1e2ed4ee72551f7011665d28fee87b9116a1e29e5b1faf790e3","AST parse + structural scans; risk-selected manual trace"
"src/menhir/services/windowed_recall.py","88","71de4bbb16df8924d254cbfbeefda30bd63c0fb32b203654aa9ae243ae906c59","AST parse + structural scans; risk-selected manual trace"
